                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    696,                0.43334,                0.35939,                0.98806,                0.98633,                      1,                0.99488,                0.96003,                 0.3077,                0.20853,                0.84596,             0.00038994,             0.00038994,             0.00038994
                    697,                0.39484,                0.32623,                0.96394,                0.98854,                0.99631,                0.99481,                0.96011,                 0.3141,                0.21112,                0.84599,              0.0003887,              0.0003887,              0.0003887
                    698,                 0.4041,                0.32884,                 0.9683,                0.98734,                0.99714,                0.99487,                0.95242,                0.31831,                0.21109,                0.84484,             0.00038746,             0.00038746,             0.00038746
                    699,                0.40137,                0.32035,                0.96479,                0.99119,                0.99127,                0.99483,                0.95765,                0.30977,                0.21614,                0.84312,             0.00038623,             0.00038623,             0.00038623
                    700,                0.42921,                 0.3275,                0.96528,                0.98708,                0.99537,                0.99482,                0.95724,                  0.318,                0.21222,                0.84604,             0.00038499,             0.00038499,             0.00038499
                    701,                0.43042,                0.33209,                0.96183,                0.98657,                0.99769,                0.99478,                0.95722,                0.30997,                0.20565,                 0.8417,             0.00038375,             0.00038375,             0.00038375
                    702,                0.40383,                 0.3243,                0.95738,                0.98865,                      1,                0.99478,                0.95963,                0.30309,                0.20384,                0.83756,             0.00038251,             0.00038251,             0.00038251
                    703,                0.42449,                0.32409,                0.96775,                0.98645,                      1,                0.99488,                 0.9587,                0.30241,                 0.2067,                0.83718,             0.00038128,             0.00038128,             0.00038128
                    704,                0.40855,                0.31805,                0.97184,                0.98692,                0.99785,                0.99485,                0.95836,                0.30266,                0.21012,                0.83882,             0.00038004,             0.00038004,             0.00038004
                    705,                0.42793,                0.35727,                0.98288,                0.98884,                0.99568,                0.99478,                 0.9568,                0.30831,                0.21485,                0.84278,              0.0003788,              0.0003788,              0.0003788
                    706,                0.40785,                0.33139,                0.97303,                0.98644,                0.99568,                0.99478,                0.95879,                0.30864,                0.21667,                0.84279,             0.00037756,             0.00037756,             0.00037756
                    707,                0.40721,                0.32925,                0.96027,                0.98482,                 0.9962,                 0.9945,                0.95536,                0.31498,                 0.2168,                0.84519,             0.00037633,             0.00037633,             0.00037633
                    708,                0.43403,                0.32478,                0.96502,                0.98581,                0.99769,                0.99447,                0.95628,                0.30568,                0.21401,                0.84172,             0.00037509,             0.00037509,             0.00037509
                    709,                0.42294,                0.32016,                0.96343,                0.98729,                0.99889,                 0.9944,                0.96135,                0.29601,                0.21291,                0.83879,             0.00037385,             0.00037385,             0.00037385
                    710,                0.43553,                0.33533,                0.97355,                0.98677,                0.99906,                0.99457,                0.96329,                0.29251,                0.21014,                0.83733,             0.00037261,             0.00037261,             0.00037261
                    711,                0.43342,                0.32692,                0.96849,                0.98701,                0.99769,                0.99447,                0.96559,                0.29355,                0.21218,                 0.8374,             0.00037138,             0.00037138,             0.00037138
                    712,                0.41132,                0.32821,                0.95566,                0.98818,                0.99399,                0.99447,                0.96306,                0.29483,                 0.2112,                  0.839,             0.00037014,             0.00037014,             0.00037014
                    713,                0.39912,                0.31498,                0.97976,                0.99042,                0.99296,                0.99464,                0.96177,                0.29657,                 0.2136,                0.84139,              0.0003689,              0.0003689,              0.0003689
                    714,                0.41137,                0.32154,                0.97281,                0.99483,                0.98931,                0.99491,                0.96128,                0.29791,                0.21507,                 0.8418,             0.00036766,             0.00036766,             0.00036766
                    715,                0.43501,                0.34253,                0.99633,                0.99104,                0.99291,                0.99495,                0.96328,                0.30066,                0.21555,                0.84032,             0.00036643,             0.00036643,             0.00036643
                    716,                0.42126,                0.32792,                0.97831,                0.99439,                0.99092,                0.99495,                0.96338,                0.29904,                0.21107,                0.83838,             0.00036519,             0.00036519,             0.00036519
                    717,                0.41999,                0.31298,                0.97252,                 0.9875,                0.99545,                0.99488,                0.96036,                0.29929,                0.20787,                 0.8378,             0.00036395,             0.00036395,             0.00036395
                    718,                0.39518,                 0.3111,                0.97413,                0.98875,                 0.9948,                0.99485,                0.96113,                0.29842,                0.20501,                 0.8373,             0.00036271,             0.00036271,             0.00036271
                    719,                0.39606,                0.30572,                0.96298,                0.98663,                      1,                0.99482,                0.96575,                0.29142,                0.20101,                0.83402,             0.00036148,             0.00036148,             0.00036148
                    720,                0.38806,                 0.3255,                0.96424,                0.98916,                      1,                0.99459,                0.96366,                0.29042,                 0.1988,                0.83284,             0.00036024,             0.00036024,             0.00036024
                    721,                0.37886,                0.31174,                 0.9512,                0.98587,                      1,                0.99461,                0.96281,                0.29478,                0.20307,                0.83621,               0.000359,               0.000359,               0.000359
                    722,                0.39001,                0.31082,                 0.9649,                0.99364,                0.99643,                0.99488,                0.96259,                0.29956,                 0.2092,                0.84028,             0.00035776,             0.00035776,             0.00035776
                    723,                0.41051,                0.31781,                0.95719,                0.99075,                      1,                0.99488,                0.95828,                0.30083,                0.20958,                0.84251,             0.00035653,             0.00035653,             0.00035653
                    724,                0.39948,                0.31538,                0.95808,                0.99198,                0.99288,                0.99491,                0.95934,                0.29712,                 0.2092,                0.83994,             0.00035529,             0.00035529,             0.00035529
                    725,                0.40338,                0.32775,                0.96352,                0.99652,                0.98997,                0.99495,                0.96075,                0.30048,                 0.2072,                0.83874,             0.00035405,             0.00035405,             0.00035405
                    726,                0.42004,                0.33274,                0.98329,                0.98722,                0.99965,                0.99485,                0.96044,                0.30168,                0.20202,                0.83787,             0.00035281,             0.00035281,             0.00035281
                    727,                0.40463,                  0.319,                0.96374,                0.98877,                      1,                0.99492,                0.96376,                0.29391,                0.19807,                0.83442,             0.00035158,             0.00035158,             0.00035158
                    728,                0.40528,                0.33211,                0.96306,                0.98827,                      1,                0.99477,                0.96171,                0.29348,                0.20082,                0.83467,             0.00035034,             0.00035034,             0.00035034
                    729,                0.40825,                0.33792,                0.96547,                0.99052,                0.99643,                0.99468,                0.95882,                 0.2959,                0.20468,                0.83773,              0.0003491,              0.0003491,              0.0003491
                    730,                0.42322,                0.32603,                0.95123,                0.98768,                0.99694,                0.99475,                0.95816,                0.29785,                0.20359,                0.83859,             0.00034786,             0.00034786,             0.00034786
                    731,                0.42097,                0.31643,                0.95923,                0.98529,                0.99966,                0.99484,                0.96162,                0.29342,                0.19959,                0.83627,             0.00034663,             0.00034663,             0.00034663
                    732,                0.42504,                0.32772,                0.97018,                0.98309,                      1,                0.99483,                0.96235,                0.29306,                0.19996,                0.83661,             0.00034539,             0.00034539,             0.00034539
                    733,                 0.4202,                0.33064,                0.96065,                 0.9832,                      1,                0.99479,                0.96285,                0.30056,                0.20314,                0.83931,             0.00034415,             0.00034415,             0.00034415
                    734,                0.39719,                0.32199,                0.95581,                0.98436,                      1,                0.99456,                 0.9645,                0.29624,                0.20239,                0.83663,             0.00034291,             0.00034291,             0.00034291
                    735,                0.39248,                0.30925,                 0.9532,                0.98613,                0.99822,                0.99441,                0.96285,                0.29564,                0.20405,                0.83654,             0.00034168,             0.00034168,             0.00034168
                    736,                0.42796,                0.32741,                0.98189,                0.98886,                0.99859,                0.99466,                0.96263,                0.30038,                0.20471,                0.83922,             0.00034044,             0.00034044,             0.00034044
                    737,                0.40078,                0.33851,                0.97653,                 0.9877,                      1,                0.99482,                0.96073,                0.30709,                0.20664,                 0.8406,              0.0003392,              0.0003392,              0.0003392
                    738,                0.38558,                0.30875,                0.94503,                0.98988,                 0.9988,                0.99482,                0.96276,                0.29872,                0.20304,                0.83621,             0.00033796,             0.00033796,             0.00033796
                    739,                0.41555,                0.32351,                0.97227,                0.99159,                0.99769,                  0.995,                0.96525,                0.29587,                0.20324,                0.83622,             0.00033673,             0.00033673,             0.00033673
                    740,                0.38324,                0.31198,                 0.9506,                0.99184,                0.99769,                  0.995,                0.96366,                0.29603,                0.20338,                0.83639,             0.00033549,             0.00033549,             0.00033549
                    741,                0.41924,                0.32868,                0.98272,                0.99538,                0.99077,                0.99489,                0.96164,                0.29781,                0.20168,                 0.8384,             0.00033425,             0.00033425,             0.00033425
                    742,                0.37252,                0.31537,                0.96188,                0.99031,                0.99911,                0.99489,                0.96081,                0.29472,                0.20363,                0.83869,             0.00033301,             0.00033301,             0.00033301
                    743,                0.40393,                0.31004,                0.95825,                0.98765,                  0.996,                0.99486,                 0.9618,                0.29434,                0.20801,                0.84065,             0.00033177,             0.00033177,             0.00033177
                    744,                0.39694,                0.33126,                0.96119,                0.99878,                0.98526,                0.99482,                0.96461,                0.28878,                0.19927,                0.83771,             0.00033054,             0.00033054,             0.00033054
                    745,                 0.4024,                 0.3281,                0.97247,                0.99193,                0.99216,                0.99482,                0.96277,                0.29225,                0.19736,                0.83772,              0.0003293,              0.0003293,              0.0003293
                    746,                0.37588,                0.30919,                0.96043,                0.98492,                      1,                0.99486,                0.96331,                0.28856,                0.19608,                  0.835,             0.00032806,             0.00032806,             0.00032806
                    747,                0.39402,                0.31119,                0.96001,                0.99455,                0.99222,                0.99489,                0.96425,                0.29313,                0.19907,                0.83554,             0.00032683,             0.00032683,             0.00032683
                    748,                0.37714,                0.31436,                 0.9586,                0.99325,                 0.9911,                0.99486,                0.96262,                0.29163,                0.20292,                0.83409,             0.00032559,             0.00032559,             0.00032559
                    749,                0.41997,                0.32866,                0.96992,                0.99184,                0.99202,                0.99486,                 0.9574,                0.29314,                0.20508,                0.83482,             0.00032435,             0.00032435,             0.00032435
                    750,                0.40697,                0.33388,                0.96974,                0.99183,                0.99057,                0.99483,                0.96194,                0.28955,                0.20306,                0.83338,             0.00032311,             0.00032311,             0.00032311
                    751,                0.41255,                  0.319,                0.96302,                0.98288,                      1,                0.99479,                 0.9622,                 0.2837,                0.20059,                0.83147,             0.00032188,             0.00032188,             0.00032188
                    752,                0.40122,                0.31232,                0.94591,                0.98765,                      1,                0.99485,                0.96501,                0.28338,                0.19965,                0.83163,             0.00032064,             0.00032064,             0.00032064
                    753,                0.37832,                0.30537,                0.96552,                0.98738,                      1,                 0.9948,                0.96337,                0.29169,                 0.2029,                0.83361,              0.0003194,              0.0003194,              0.0003194
                    754,                 0.3927,                 0.3071,                0.95573,                0.98732,                      1,                 0.9948,                0.96399,                 0.2949,                0.20308,                0.83451,             0.00031816,             0.00031816,             0.00031816
                    755,                 0.3999,                0.31011,                0.96565,                 0.9955,                0.99357,                 0.9948,                0.96377,                0.29052,                0.19898,                0.83244,             0.00031692,             0.00031692,             0.00031692
                    756,                0.39256,                0.29987,                0.96561,                0.98655,                      1,                0.99478,                0.96531,                 0.2892,                0.19719,                0.83127,             0.00031569,             0.00031569,             0.00031569
                    757,                 0.4089,                0.34377,                0.96527,                0.98682,                      1,                0.99485,                0.96407,                0.28948,                0.19912,                0.83073,             0.00031445,             0.00031445,             0.00031445
                    758,                0.38585,                0.30391,                0.96213,                  0.988,                      1,                0.99485,                0.96239,                 0.2912,                0.19916,                0.83186,             0.00031321,             0.00031321,             0.00031321
                    759,                0.38736,                0.30282,                 0.9474,                0.99002,                      1,                0.99488,                 0.9652,                0.28982,                0.20058,                 0.8325,             0.00031197,             0.00031197,             0.00031197
                    760,                0.40873,                0.31055,                0.95197,                0.98979,                0.99966,                0.99485,                0.96273,                0.28788,                0.19913,                0.83246,             0.00031074,             0.00031074,             0.00031074
                    761,                0.41895,                0.31587,                0.96153,                0.98915,                      1,                0.99467,                0.96335,                 0.2895,                0.20067,                0.83305,              0.0003095,              0.0003095,              0.0003095
                    762,                0.41531,                0.31596,                 0.9541,                0.98918,                      1,                0.99464,                0.96278,                 0.2885,                0.20105,                0.83244,             0.00030826,             0.00030826,             0.00030826
                    763,                0.40152,                 0.3128,                0.94191,                0.99108,                      1,                0.99464,                0.96334,                0.28755,                0.20036,                0.83111,             0.00030702,             0.00030702,             0.00030702
                    764,                0.40632,                0.31403,                0.95504,                0.99097,                      1,                0.99485,                0.96398,                0.28895,                0.20133,                0.83043,             0.00030579,             0.00030579,             0.00030579
                    765,                0.40743,                0.31126,                0.96379,                0.99079,                0.99875,                0.99485,                0.96022,                0.29165,                0.20221,                0.83132,             0.00030455,             0.00030455,             0.00030455
                    766,                0.42025,                0.33082,                  0.962,                0.99115,                0.99947,                0.99485,                0.95942,                0.28976,                0.20421,                 0.8306,             0.00030331,             0.00030331,             0.00030331
                    767,                0.39078,                 0.2889,                0.94338,                0.99034,                      1,                0.99485,                0.96513,                0.28384,                0.20223,                0.82672,             0.00030208,             0.00030208,             0.00030208
                    768,                0.39494,                 0.3047,                0.94769,                0.99032,                      1,                0.99485,                0.96466,                0.28208,                0.19826,                0.82629,             0.00030084,             0.00030084,             0.00030084
                    769,                0.41546,                0.31936,                0.94791,                0.99086,                      1,                0.99485,                0.96588,                0.28163,                0.19498,                0.82821,              0.0002996,              0.0002996,              0.0002996
                    770,                0.37494,                0.30654,                0.95367,                 0.9917,                      1,                0.99485,                0.96697,                 0.2849,                0.19697,                0.83014,             0.00029836,             0.00029836,             0.00029836
                    771,                0.42837,                 0.3314,                0.97515,                0.99162,                      1,                0.99482,                0.96573,                0.28908,                 0.1945,                 0.8304,             0.00029713,             0.00029713,             0.00029713
                    772,                0.38628,                0.30839,                0.95962,                0.99154,                      1,                0.99485,                0.96465,                0.28317,                 0.1946,                0.82779,             0.00029589,             0.00029589,             0.00029589
                    773,                0.40106,                0.30177,                0.96481,                0.99134,                      1,                0.99488,                0.96342,                0.28263,                0.19452,                0.82785,             0.00029465,             0.00029465,             0.00029465
                    774,                0.41327,                0.31772,                0.96082,                0.99054,                      1,                0.99488,                0.96339,                0.28648,                0.19831,                0.83018,             0.00029341,             0.00029341,             0.00029341
                    775,                0.37778,                 0.3073,                0.96364,                 0.9888,                      1,                0.99491,                0.96374,                0.28793,                0.19741,                0.83234,             0.00029217,             0.00029217,             0.00029217
                    776,                0.38984,                0.30995,                0.95329,                0.98819,                      1,                0.99492,                0.96244,                0.28587,                0.19703,                0.83142,             0.00029094,             0.00029094,             0.00029094
                    777,                0.40069,                0.31436,                0.96287,                0.98807,                      1,                0.99492,                0.96269,                0.28713,                0.19536,                0.83196,              0.0002897,              0.0002897,              0.0002897
                    778,                0.39713,                0.31835,                0.95525,                0.99519,                0.98744,                0.99492,                0.96573,                0.28623,                0.19805,                0.83125,             0.00028846,             0.00028846,             0.00028846
                    779,                0.38497,                 0.3155,                0.96298,                0.98472,                0.99982,                0.99492,                0.96287,                 0.2893,                0.19781,                0.83114,             0.00028723,             0.00028723,             0.00028723
                    780,                0.37913,                0.31525,                 0.9585,                0.98957,                0.99769,                0.99488,                0.96192,                0.28613,                0.19721,                0.82936,             0.00028599,             0.00028599,             0.00028599
                    781,                0.38125,                0.31017,                0.95307,                0.99141,                0.99701,                0.99488,                0.96351,                0.28097,                0.19232,                0.82653,             0.00028475,             0.00028475,             0.00028475
                    782,                0.39659,                0.32436,                 0.9632,                0.99383,                0.99167,                0.99483,                 0.9646,                0.27757,                0.19278,                0.82607,             0.00028351,             0.00028351,             0.00028351
                    783,                 0.4067,                0.31788,                0.96212,                0.98735,                      1,                0.99491,                0.96616,                0.28168,                0.19705,                0.82925,             0.00028227,             0.00028227,             0.00028227
                    784,                0.40876,                0.32125,                0.95838,                0.99384,                0.99444,                0.99495,                0.96376,                0.28539,                 0.1953,                0.83135,             0.00028104,             0.00028104,             0.00028104
                    785,                0.37771,                0.30801,                0.95788,                0.99464,                0.99401,                0.99495,                0.96477,                  0.282,                0.19368,                0.83053,              0.0002798,              0.0002798,              0.0002798
                    786,                 0.3914,                0.29931,                0.94435,                0.99383,                0.99377,                0.99495,                0.96564,                0.27692,                 0.1951,                0.82844,             0.00027856,             0.00027856,             0.00027856
                    787,                0.37504,                0.28766,                0.94835,                0.98654,                      1,                0.99467,                0.96884,                0.27347,                0.19706,                0.82688,             0.00027732,             0.00027732,             0.00027732
                    788,                0.37846,                0.29805,                0.95354,                0.99138,                0.99928,                0.99482,                0.96883,                0.27285,                0.19458,                0.82771,             0.00027609,             0.00027609,             0.00027609
                    789,                0.38018,                0.30809,                0.94779,                0.99167,                0.99932,                0.99482,                0.96812,                0.27275,                0.19143,                0.82687,             0.00027485,             0.00027485,             0.00027485
                    790,                0.38098,                0.29004,                0.95199,                0.99096,                0.99722,                0.99473,                0.96699,                0.27246,                0.19106,                0.82664,             0.00027361,             0.00027361,             0.00027361
                    791,                0.39129,                  0.306,                0.94669,                0.99111,                0.99438,                0.99477,                0.96586,                0.27505,                0.19515,                0.82867,             0.00027237,             0.00027237,             0.00027237
                    792,                0.37408,                 0.3249,                0.96357,                0.98034,                      1,                0.99466,                 0.9636,                0.27507,                0.19521,                0.82858,             0.00027114,             0.00027114,             0.00027114
                    793,                0.38828,                0.31542,                0.94674,                0.99162,                0.99112,                0.99484,                0.96413,                0.27494,                0.19627,                0.82883,              0.0002699,              0.0002699,              0.0002699
                    794,                0.40501,                0.31903,                0.94896,                0.99232,                0.99167,                0.99489,                0.96581,                0.27513,                0.19482,                0.82884,             0.00026866,             0.00026866,             0.00026866
                    795,                0.39551,                 0.3191,                0.97068,                0.99299,                0.99066,                0.99489,                0.96676,                0.28157,                0.19739,                0.83069,             0.00026742,             0.00026742,             0.00026742
                    796,                0.39457,                 0.3114,                0.96528,                0.99163,                0.99258,                0.99495,                0.96753,                0.28214,                0.19712,                0.83074,             0.00026619,             0.00026619,             0.00026619
                    797,                0.38936,                0.31601,                0.95825,                 0.9945,                0.98895,                0.99488,                 0.9692,                0.27529,                0.19518,                0.82723,             0.00026495,             0.00026495,             0.00026495
                    798,                0.42351,                0.31692,                0.96521,                0.98497,                      1,                0.99485,                0.96719,                0.27505,                0.19292,                0.82728,             0.00026371,             0.00026371,             0.00026371
                    799,                0.39331,                0.29524,                0.95067,                0.99506,                0.99428,                0.99487,                0.96681,                 0.2763,                0.19541,                0.82994,             0.00026247,             0.00026247,             0.00026247
                    800,                0.38873,                0.30083,                0.95004,                0.98596,                      1,                0.99488,                0.96626,                0.27645,                0.19584,                0.83194,             0.00026124,             0.00026124,             0.00026124
                    801,                0.38832,                0.30075,                0.96776,                0.99519,                0.99093,                0.99488,                0.96622,                0.27499,                0.19506,                0.83101,                0.00026,                0.00026,                0.00026
                    802,                0.36998,                0.28901,                0.95304,                0.98896,                0.99497,                0.99485,                0.96787,                 0.2705,                0.19464,                0.82909,             0.00025876,             0.00025876,             0.00025876
                    803,                0.40833,                0.31901,                0.95711,                0.99537,                0.98973,                0.99475,                0.96682,                0.27367,                0.19816,                0.82811,             0.00025752,             0.00025752,             0.00025752
                    804,                0.38614,                0.29765,                0.96575,                0.99427,                   0.99,                0.99475,                0.96625,                0.27582,                0.19922,                0.82851,             0.00025629,             0.00025629,             0.00025629
                    805,                0.38189,                0.31422,                0.94904,                0.99513,                0.98706,                0.99472,                 0.9684,                0.27124,                0.19478,                0.82585,             0.00025505,             0.00025505,             0.00025505
                    806,                0.38652,                0.30796,                0.94994,                0.98403,                      1,                0.99478,                 0.9648,                0.27082,                0.19488,                0.82522,             0.00025381,             0.00025381,             0.00025381
                    807,                0.39667,                0.30397,                0.96302,                0.98986,                0.99722,                0.99483,                0.96616,                 0.2738,                0.19374,                0.82643,             0.00025257,             0.00025257,             0.00025257
                    808,                0.38784,                0.30244,                0.96828,                0.99168,                0.99675,                 0.9949,                0.96675,                0.27467,                0.19263,                0.82708,             0.00025134,             0.00025134,             0.00025134
                    809,                0.39656,                0.30475,                0.95488,                0.99328,                 0.9965,                0.99483,                0.96721,                0.27851,                0.19206,                0.82881,              0.0002501,              0.0002501,              0.0002501
                    810,                0.39157,                0.29715,                0.95928,                0.99347,                0.99788,                0.99486,                0.96747,                0.27998,                0.19227,                0.82968,             0.00024886,             0.00024886,             0.00024886
                    811,                0.36106,                0.28458,                0.94006,                0.99044,                0.99795,                0.99493,                0.96604,                0.27891,                0.19228,                0.82863,             0.00024762,             0.00024762,             0.00024762
                    812,                 0.3787,                0.31105,                0.96364,                0.99504,                0.99272,                0.99493,                0.96729,                 0.2802,                0.19353,                0.82892,             0.00024639,             0.00024639,             0.00024639
                    813,                0.39909,                0.30214,                0.96703,                0.99447,                0.98997,                0.99485,                0.96653,                0.27758,                0.19411,                0.82808,             0.00024515,             0.00024515,             0.00024515
                    814,                0.38903,                0.31251,                0.95999,                0.99493,                0.98972,                0.99479,                0.96582,                0.27819,                0.19581,                0.82839,             0.00024391,             0.00024391,             0.00024391
                    815,                0.41153,                0.30952,                 0.9668,                0.99533,                0.99132,                0.99477,                0.96484,                0.28143,                0.19849,                0.82956,             0.00024268,             0.00024268,             0.00024268
                    816,                0.37047,                0.30389,                0.95157,                0.99391,                0.99005,                0.99488,                0.96554,                0.27856,                0.19848,                0.82899,             0.00024144,             0.00024144,             0.00024144
                    817,                0.36553,                 0.3043,                0.94662,                0.98907,                0.99722,                0.99469,                0.96859,                0.27315,                0.19299,                0.82629,              0.0002402,              0.0002402,              0.0002402
                    818,                0.37625,                0.29245,                0.93974,                0.99101,                0.99722,                0.99469,                0.96989,                0.27163,                0.19123,                 0.8252,             0.00023896,             0.00023896,             0.00023896
                    819,                0.38902,                0.29531,                0.95473,                0.99041,                0.99548,                0.99462,                0.96809,                 0.2674,                0.19172,                0.82393,             0.00023773,             0.00023773,             0.00023773
                    820,                 0.3758,                0.28386,                0.95112,                0.98971,                0.99491,                0.99462,                 0.9692,                0.27027,                0.19415,                 0.8238,             0.00023649,             0.00023649,             0.00023649
                    821,                0.37595,                0.30836,                0.94892,                0.99025,                0.99575,                0.99462,                0.96921,                0.26604,                0.19177,                0.82215,             0.00023525,             0.00023525,             0.00023525
                    822,                0.37506,                0.29568,                0.95485,                0.98998,                0.99604,                0.99462,                0.96935,                0.26597,                0.18981,                0.82135,             0.00023401,             0.00023401,             0.00023401
                    823,                0.37531,                0.28761,                0.95526,                0.98945,                0.99714,                0.99469,                0.96956,                0.26751,                0.19168,                0.82223,             0.00023278,             0.00023278,             0.00023278
                    824,                0.39055,                0.30264,                0.95476,                0.99148,                  0.993,                0.99462,                0.96762,                0.26767,                0.19008,                0.82258,             0.00023154,             0.00023154,             0.00023154
                    825,                 0.3686,                0.28864,                0.95579,                0.99209,                0.99247,                0.99448,                0.96747,                0.26942,                0.19216,                0.82268,              0.0002303,              0.0002303,              0.0002303
                    826,                0.38467,                0.31081,                0.95096,                0.98813,                0.99722,                0.99437,                0.96612,                0.26812,                0.19038,                0.82246,             0.00022906,             0.00022906,             0.00022906
                    827,                0.38827,                0.30343,                0.94787,                0.98773,                      1,                0.99447,                0.96521,                0.27358,                 0.1909,                0.82452,             0.00022783,             0.00022783,             0.00022783
                    828,                0.36365,                0.28785,                0.94305,                0.98761,                      1,                0.99457,                 0.9678,                0.27431,                0.19364,                0.82384,             0.00022659,             0.00022659,             0.00022659
                    829,                0.37875,                0.29668,                0.95333,                0.98687,                      1,                0.99464,                0.96759,                0.27281,                0.19608,                0.82383,             0.00022535,             0.00022535,             0.00022535
