                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    464,                0.51086,                0.37357,                 1.0438,                0.98188,                      1,                0.99175,                 0.9302,                0.39049,                0.26733,                0.92424,             0.00096352,             0.00096352,             0.00096352
                    465,                 0.5216,                 0.3693,                 1.0314,                0.98436,                      1,                0.99245,                0.92371,                0.39042,                0.26967,                0.92485,              0.0009629,              0.0009629,              0.0009629
                    466,                0.51101,                0.37002,                  1.026,                  0.986,                      1,                0.99303,                0.92761,                0.38719,                0.26485,                0.92269,             0.00096228,             0.00096228,             0.00096228
                    467,                0.53743,                0.38511,                 1.0533,                0.98603,                      1,                0.99172,                0.92495,                0.39078,                0.26721,                0.92572,             0.00096166,             0.00096166,             0.00096166
                    468,                0.56954,                0.39602,                 1.0649,                0.98541,                0.99869,                0.99067,                0.92651,                0.38871,                0.26669,                0.92509,             0.00096104,             0.00096104,             0.00096104
                    469,                0.54553,                 0.3872,                 1.0545,                0.98585,                0.99954,                 0.9906,                0.92822,                0.37336,                0.26217,                0.91637,             0.00096043,             0.00096043,             0.00096043
                    470,                0.53953,                0.38041,                 1.0456,                0.98632,                0.99726,                0.98967,                0.92308,                 0.3815,                0.26888,                 0.9283,             0.00095981,             0.00095981,             0.00095981
                    471,                 0.5479,                0.40063,                 1.0571,                0.98453,                0.99837,                0.98786,                0.91666,                0.40226,                0.27433,                 0.9419,             0.00095919,             0.00095919,             0.00095919
                    472,                0.52587,                0.39642,                 1.0534,                0.98291,                0.99835,                0.98721,                0.92203,                0.39354,                0.27292,                0.93316,             0.00095857,             0.00095857,             0.00095857
                    473,                0.53518,                0.38801,                 1.0552,                0.98285,                0.99673,                0.99003,                0.92721,                0.38402,                0.26842,                  0.925,             0.00095795,             0.00095795,             0.00095795
                    474,                0.54744,                0.40622,                 1.0603,                0.98306,                 0.9969,                 0.9888,                0.92004,                 0.3859,                 0.2678,                0.92028,             0.00095733,             0.00095733,             0.00095733
                    475,                0.52324,                0.41565,                 1.0411,                0.98156,                0.99637,                0.99104,                0.92592,                0.38749,                0.26872,                0.92465,             0.00095671,             0.00095671,             0.00095671
                    476,                0.52052,                0.38743,                 1.0317,                 0.9858,                0.99837,                0.99046,                0.92453,                0.38191,                0.26333,                0.92332,             0.00095609,             0.00095609,             0.00095609
                    477,                0.51878,                0.39226,                 1.0457,                0.98234,                0.99841,                0.98939,                0.92365,                0.38256,                0.27251,                0.92355,             0.00095548,             0.00095548,             0.00095548
                    478,                0.53478,                  0.402,                 1.0607,                0.98189,                0.99797,                0.99063,                0.91664,                0.40099,                0.28483,                0.93605,             0.00095486,             0.00095486,             0.00095486
                    479,                0.51785,                0.38798,                 1.0364,                0.98471,                0.99482,                 0.9919,                0.92652,                0.37937,                0.26738,                0.92117,             0.00095424,             0.00095424,             0.00095424
                    480,                0.53597,                0.39611,                 1.0408,                0.98031,                0.99757,                0.98911,                0.93214,                0.37069,                0.26093,                0.91419,             0.00095362,             0.00095362,             0.00095362
                    481,                 0.5215,                0.38361,                 1.0507,                0.98532,                0.99837,                0.99068,                 0.9283,                0.38272,                0.26665,                0.92349,               0.000953,               0.000953,               0.000953
                    482,                0.52795,                0.39218,                 1.0346,                0.98691,                0.99837,                0.99316,                 0.9283,                0.39128,                0.26684,                0.92754,             0.00095238,             0.00095238,             0.00095238
                    483,                0.53826,                0.39925,                 1.0343,                0.98371,                0.99884,                0.99208,                0.92554,                0.39464,                0.26915,                0.92424,             0.00095176,             0.00095176,             0.00095176
                    484,                0.54255,                0.39775,                 1.0661,                0.98564,                      1,                 0.9901,                0.91516,                0.40088,                0.27053,                0.92855,             0.00095114,             0.00095114,             0.00095114
                    485,                0.54083,                0.39026,                 1.0639,                0.98494,                      1,                 0.9914,                0.92609,                 0.3892,                0.26535,                 0.9208,             0.00095053,             0.00095053,             0.00095053
                    486,                0.51239,                0.37889,                 1.0514,                0.98541,                      1,                0.99138,                  0.933,                0.37312,                0.26204,                0.91388,             0.00094991,             0.00094991,             0.00094991
                    487,                0.49941,                0.36049,                 1.0215,                0.98216,                0.99929,                0.98968,                0.93379,                0.37153,                0.26164,                0.91271,             0.00094929,             0.00094929,             0.00094929
                    488,                0.52207,                0.41246,                 1.0458,                0.98107,                0.99945,                0.98961,                0.92767,                0.39041,                0.26932,                0.92622,             0.00094867,             0.00094867,             0.00094867
                    489,                0.56012,                0.40902,                 1.0514,                0.98463,                0.99755,                0.99151,                0.92752,                 0.3776,                0.26656,                0.92145,             0.00094805,             0.00094805,             0.00094805
                    490,                0.51823,                0.38113,                 1.0572,                0.98402,                      1,                0.99114,                0.93459,                0.36539,                0.25775,                0.91196,             0.00094743,             0.00094743,             0.00094743
                    491,                0.52495,                0.37678,                 1.0374,                0.98458,                0.99919,                0.99096,                0.93233,                 0.3725,                0.25448,                0.91448,             0.00094681,             0.00094681,             0.00094681
                    492,                0.53444,                0.57494,                 1.0534,                0.98519,                0.99781,                0.99215,                0.93317,                0.37742,                0.25699,                0.91357,             0.00094619,             0.00094619,             0.00094619
                    493,                0.54947,                0.43433,                   1.05,                 0.9841,                0.99891,                0.99152,                0.92959,                0.38177,                0.26187,                0.91822,             0.00094558,             0.00094558,             0.00094558
                    494,                0.52225,                0.38054,                 1.0449,                0.98555,                      1,                0.99251,                 0.9296,                 0.3816,                0.26112,                0.91801,             0.00094496,             0.00094496,             0.00094496
                    495,                0.50738,                0.37656,                  1.026,                0.98645,                      1,                0.99272,                0.93252,                0.37131,                0.25545,                0.91509,             0.00094434,             0.00094434,             0.00094434
                    496,                0.53749,                0.39303,                 1.0415,                0.98535,                0.99957,                0.99252,                0.93263,                0.38268,                0.26271,                0.92283,             0.00094372,             0.00094372,             0.00094372
                    497,                 0.4881,                0.37574,                 1.0145,                0.98432,                0.99901,                0.99024,                0.93173,                0.37649,                0.26323,                0.91811,              0.0009431,              0.0009431,              0.0009431
                    498,                0.54703,                0.38781,                 1.0461,                0.97782,                0.99899,                0.98729,                0.91967,                0.39911,                0.27186,                0.93675,             0.00094248,             0.00094248,             0.00094248
                    499,                0.50294,                0.38519,                 1.0307,                0.98018,                0.99884,                 0.9896,                0.92688,                0.38183,                0.26374,                0.91955,             0.00094186,             0.00094186,             0.00094186
                    500,                0.51945,                0.38932,                 1.0258,                 0.9871,                0.99579,                0.98819,                0.93313,                0.36746,                0.25636,                0.91189,             0.00094124,             0.00094124,             0.00094124
                    501,                 0.5242,                0.41908,                  1.029,                 0.9864,                0.99758,                0.98808,                0.92915,                0.38689,                0.26407,                0.92145,             0.00094062,             0.00094062,             0.00094062
                    502,                0.52107,                0.37629,                  1.038,                0.98637,                0.99618,                0.98721,                0.92909,                0.36917,                0.26113,                0.91244,             0.00094001,             0.00094001,             0.00094001
                    503,                0.53483,                0.39567,                 1.0337,                0.98528,                0.99838,                0.98805,                0.93177,                0.36724,                0.26562,                0.91071,             0.00093939,             0.00093939,             0.00093939
                    504,                0.56647,                 0.4146,                 1.0652,                0.98404,                0.99966,                0.98797,                0.92573,                0.37857,                0.27239,                0.91885,             0.00093877,             0.00093877,             0.00093877
                    505,                0.52507,                 0.4001,                 1.0348,                0.98589,                 0.9999,                0.98994,                 0.9288,                0.37796,                0.26508,                 0.9155,             0.00093815,             0.00093815,             0.00093815
                    506,                0.51186,                0.39882,                 1.0292,                0.98611,                0.99996,                0.98912,                0.92648,                0.38405,                0.26378,                0.91367,             0.00093753,             0.00093753,             0.00093753
                    507,                0.50411,                0.37701,                 1.0453,                0.98318,                0.99736,                0.99023,                0.93175,                0.37492,                0.25915,                0.91136,             0.00093691,             0.00093691,             0.00093691
                    508,                0.50421,                0.37413,                 1.0185,                0.98419,                0.99735,                0.98953,                  0.938,                0.35919,                0.25764,                0.90416,             0.00093629,             0.00093629,             0.00093629
                    509,                0.52803,                0.38894,                  1.041,                0.98622,                0.99942,                0.99025,                0.93587,                0.37013,                0.26133,                0.90958,             0.00093567,             0.00093567,             0.00093567
                    510,                0.51042,                0.41989,                 1.0395,                0.98665,                0.99623,                   0.99,                0.93178,                0.37251,                0.26143,                0.91414,             0.00093506,             0.00093506,             0.00093506
                    511,                0.50526,                0.37078,                 1.0307,                0.98389,                0.99809,                0.99024,                 0.9292,                0.37367,                0.26201,                0.91676,             0.00093444,             0.00093444,             0.00093444
                    512,                 0.5212,                0.37015,                 1.0429,                0.98716,                0.99804,                0.99061,                0.92572,                0.37022,                0.26029,                0.91618,             0.00093382,             0.00093382,             0.00093382
                    513,                0.52762,                  0.374,                 1.0379,                0.98666,                0.99964,                0.99222,                0.92904,                0.36582,                0.25436,                 0.9101,              0.0009332,              0.0009332,              0.0009332
                    514,                0.51643,                0.38186,                 1.0333,                0.98595,                0.99968,                 0.9903,                0.92974,                0.36758,                0.25936,                0.91188,             0.00093258,             0.00093258,             0.00093258
                    515,                0.52337,                0.40412,                 1.0605,                0.98335,                      1,                0.99068,                0.93254,                0.37237,                0.26428,                0.91545,             0.00093196,             0.00093196,             0.00093196
                    516,                0.50627,                0.37934,                 1.0292,                0.98408,                      1,                 0.9919,                0.93142,                0.37332,                0.25939,                0.91429,             0.00093134,             0.00093134,             0.00093134
                    517,                0.51502,                0.38895,                 1.0392,                0.98469,                      1,                0.99134,                0.93422,                0.35498,                0.25676,                0.90643,             0.00093073,             0.00093073,             0.00093073
                    518,                0.50669,                0.36806,                 1.0184,                0.98473,                0.99985,                0.98779,                0.93075,                0.35868,                0.26195,                0.90421,             0.00093011,             0.00093011,             0.00093011
                    519,                0.50968,                0.36711,                 1.0355,                0.98272,                0.99687,                0.98879,                 0.9355,                0.36459,                0.25745,                0.90561,             0.00092949,             0.00092949,             0.00092949
                    520,                0.49771,                0.36977,                 1.0293,                0.98594,                0.99592,                0.99104,                0.93483,                 0.3536,                0.25638,                0.90306,             0.00092887,             0.00092887,             0.00092887
                    521,                0.52858,                0.37225,                 1.0554,                 0.9857,                0.99556,                0.98838,                0.92898,                0.36682,                0.25943,                0.91494,             0.00092825,             0.00092825,             0.00092825
                    522,                0.53947,                0.38339,                 1.0518,                0.98424,                0.99726,                0.99204,                 0.9347,                 0.3724,                0.25423,                0.91422,             0.00092763,             0.00092763,             0.00092763
                    523,                0.51722,                0.41649,                 1.0491,                0.98394,                0.99783,                0.99237,                0.93673,                0.37234,                0.25104,                0.91117,             0.00092701,             0.00092701,             0.00092701
                    524,                0.51974,                0.37735,                 1.0311,                0.98625,                0.99751,                0.99288,                0.93318,                0.37298,                0.25297,                0.91516,             0.00092639,             0.00092639,             0.00092639
                    525,                0.48703,                0.36235,                 1.0144,                0.98621,                0.99815,                0.99381,                0.93753,                0.36696,                0.25065,                0.91099,             0.00092577,             0.00092577,             0.00092577
                    526,                0.51406,                0.36872,                 1.0612,                0.98334,                0.99895,                0.99183,                0.93262,                0.37607,                0.25702,                0.91483,             0.00092516,             0.00092516,             0.00092516
                    527,                0.53189,                0.37106,                 1.0352,                0.98314,                0.99953,                0.99147,                0.93522,                0.37328,                0.26213,                0.91218,             0.00092454,             0.00092454,             0.00092454
                    528,                0.50653,                0.36665,                 1.0284,                0.98308,                0.99737,                0.99093,                0.93206,                0.37357,                0.26084,                0.91232,             0.00092392,             0.00092392,             0.00092392
                    529,                0.50901,                0.39065,                 1.0154,                0.98382,                0.99648,                 0.9924,                0.93723,                0.35949,                0.25685,                0.90645,              0.0009233,              0.0009233,              0.0009233
                    530,                0.48333,                0.38133,                  1.022,                0.98399,                0.99623,                0.99232,                0.93949,                0.35028,                0.25214,                0.90293,             0.00092268,             0.00092268,             0.00092268
                    531,                0.52355,                0.39525,                 1.0378,                0.98351,                 0.9981,                0.99222,                0.93662,                0.35035,                0.25133,                0.89932,             0.00092206,             0.00092206,             0.00092206
                    532,                0.52495,                 0.3772,                 1.0289,                0.98593,                0.99746,                0.99287,                 0.9344,                 0.3573,                 0.2559,                0.90367,             0.00092144,             0.00092144,             0.00092144
                    533,                0.50624,                 0.3739,                 1.0209,                0.98291,                0.99671,                0.99107,                0.93322,                0.35214,                0.25354,                0.89936,             0.00092083,             0.00092083,             0.00092083
                    534,                 0.5175,                0.37453,                 1.0308,                0.98078,                0.99912,                0.98913,                0.93139,                0.35059,                0.25933,                0.89953,             0.00092021,             0.00092021,             0.00092021
                    535,                0.49464,                0.36398,                 1.0259,                0.98168,                      1,                0.98949,                0.93319,                0.36049,                0.26025,                0.90345,             0.00091959,             0.00091959,             0.00091959
                    536,                0.50744,                0.37176,                 1.0199,                0.98031,                      1,                0.98974,                0.93508,                0.36367,                0.25456,                0.90565,             0.00091897,             0.00091897,             0.00091897
                    537,                 0.4986,                  0.382,                 1.0523,                0.98074,                      1,                0.98961,                0.93458,                 0.3462,                0.25175,                0.89937,             0.00091835,             0.00091835,             0.00091835
                    538,                 0.5247,                0.38613,                 1.0433,                0.98423,                      1,                 0.9931,                  0.935,                0.35401,                0.26116,                0.90402,             0.00091773,             0.00091773,             0.00091773
                    539,                0.49809,                0.40295,                 1.0115,                0.98587,                0.99837,                0.99431,                0.93975,                0.34937,                0.24993,                0.90294,             0.00091711,             0.00091711,             0.00091711
                    540,                0.53244,                 0.3941,                 1.0421,                0.98438,                0.99612,                0.99465,                0.93588,                0.36615,                 0.2532,                0.91261,             0.00091649,             0.00091649,             0.00091649
                    541,                0.50413,                0.39526,                 1.0196,                0.98718,                0.99659,                0.99482,                0.93239,                0.37637,                0.25812,                0.92006,             0.00091588,             0.00091588,             0.00091588
                    542,                0.51017,                0.41178,                 1.0245,                0.98128,                      1,                0.99097,                0.93948,                0.35219,                0.25147,                0.90081,             0.00091526,             0.00091526,             0.00091526
                    543,                0.50556,                0.36575,                 1.0297,                0.98204,                      1,                 0.9911,                 0.9378,                0.34859,                0.25204,                0.89873,             0.00091464,             0.00091464,             0.00091464
                    544,                0.52775,                0.39802,                 1.0363,                0.98505,                      1,                0.99124,                0.93628,                0.35519,                0.25548,                0.90278,             0.00091402,             0.00091402,             0.00091402
                    545,                0.49486,                0.39348,                 1.0287,                0.98475,                0.99972,                0.99112,                0.93649,                0.34774,                0.25479,                0.89938,              0.0009134,              0.0009134,              0.0009134
                    546,                0.50938,                0.37668,                 1.0333,                 0.9822,                0.99944,                0.99017,                0.93551,                0.34501,                0.25206,                0.90169,             0.00091278,             0.00091278,             0.00091278
                    547,                0.51048,                0.37827,                 1.0292,                0.98505,                0.99722,                0.99093,                0.93619,                 0.3527,                0.25639,                 0.9032,             0.00091216,             0.00091216,             0.00091216
                    548,                0.52797,                 0.3716,                 1.0404,                0.98652,                0.99837,                0.99065,                0.93892,                 0.3462,                0.25169,                0.90015,             0.00091154,             0.00091154,             0.00091154
                    549,                0.50739,                0.37274,                 1.0411,                0.98479,                0.99941,                0.98786,                  0.936,                0.35497,                 0.2526,                0.90411,             0.00091092,             0.00091092,             0.00091092
                    550,                0.49637,                0.36212,                 1.0163,                0.98625,                0.99801,                0.98646,                0.93299,                0.35617,                0.25024,                0.90475,             0.00091031,             0.00091031,             0.00091031
                    551,                 0.5186,                0.38203,                 1.0465,                0.98623,                 0.9988,                0.98716,                 0.9331,                0.36885,                0.25421,                0.91142,             0.00090969,             0.00090969,             0.00090969
                    552,                0.50603,                0.35255,                 1.0205,                0.98622,                0.99862,                0.98877,                0.93463,                 0.3566,                0.24664,                0.90267,             0.00090907,             0.00090907,             0.00090907
                    553,                0.51025,                0.37109,                 1.0336,                0.98685,                0.99903,                0.99134,                0.93873,                0.35438,                0.24475,                0.90167,             0.00090845,             0.00090845,             0.00090845
                    554,                 0.4778,                0.36339,                 1.0131,                 0.9868,                      1,                0.99256,                0.94272,                0.34694,                0.24113,                0.89803,             0.00090783,             0.00090783,             0.00090783
                    555,                0.49376,                0.37035,                 1.0053,                0.98659,                0.99981,                0.99117,                0.93651,                0.34601,                0.23918,                0.89671,             0.00090721,             0.00090721,             0.00090721
                    556,                0.49158,                0.35762,                 1.0116,                0.98691,                0.99845,                0.98893,                0.93249,                0.35879,                0.24621,                0.90361,             0.00090659,             0.00090659,             0.00090659
                    557,                0.51907,                0.38474,                 1.0323,                0.98574,                0.99978,                0.98893,                0.92435,                0.37791,                0.25283,                0.91204,             0.00090597,             0.00090597,             0.00090597
                    558,                0.48852,                0.37449,                 1.0174,                 0.9849,                0.99966,                0.99111,                0.93053,                0.37179,                 0.2536,                0.91242,             0.00090536,             0.00090536,             0.00090536
                    559,                0.49657,                0.35337,                 1.0097,                 0.9846,                0.99837,                0.99275,                0.93806,                0.35315,                0.24661,                0.90332,             0.00090474,             0.00090474,             0.00090474
                    560,                0.51499,                 0.4008,                 1.0339,                0.98446,                0.99803,                0.99246,                0.94466,                0.35151,                0.24637,                0.90277,             0.00090412,             0.00090412,             0.00090412
                    561,                0.48706,                 0.3745,                 1.0245,                0.98633,                0.99837,                 0.9927,                0.94035,                 0.3525,                0.25002,                0.90317,              0.0009035,              0.0009035,              0.0009035
                    562,                0.46726,                 0.3744,                 1.0373,                0.98464,                0.99957,                0.99288,                0.93806,                0.35557,                  0.245,                0.90467,             0.00090288,             0.00090288,             0.00090288
                    563,                0.49422,                0.36844,                 1.0192,                0.98632,                0.99935,                0.99315,                0.94077,                0.34635,                0.24273,                0.90032,             0.00090226,             0.00090226,             0.00090226
                    564,                0.47965,                0.36621,                 1.0175,                0.98628,                0.99886,                0.99307,                0.94396,                0.34359,                0.23737,                0.89826,             0.00090164,             0.00090164,             0.00090164
                    565,                 0.5073,                0.35055,                 1.0311,                 0.9871,                0.99843,                0.99251,                0.94384,                0.34703,                0.24218,                0.89995,             0.00090103,             0.00090103,             0.00090103
                    566,                0.47283,                0.35805,                  1.012,                0.98726,                0.99692,                0.99263,                0.94926,                0.33997,                0.24269,                0.89628,             0.00090041,             0.00090041,             0.00090041
                    567,                0.50117,                0.36106,                 1.0405,                0.98846,                0.99313,                0.99271,                0.93099,                0.38197,                0.25388,                0.92052,             0.00089979,             0.00089979,             0.00089979
                    568,                0.49103,                0.36996,                 1.0174,                 0.9838,                0.99426,                0.99287,                0.93914,                0.35028,                0.24729,                0.90311,             0.00089917,             0.00089917,             0.00089917
                    569,                0.50825,                0.37046,                 1.0234,                0.98651,                0.99557,                0.99144,                0.93625,                0.35086,                0.24328,                0.90188,             0.00089855,             0.00089855,             0.00089855
                    570,                0.47116,                0.36836,                 1.0157,                0.98483,                0.99899,                0.98917,                0.93463,                0.35234,                0.24507,                0.90146,             0.00089793,             0.00089793,             0.00089793
                    571,                0.51469,                0.38401,                 1.0192,                0.98824,                0.99617,                0.99115,                0.93712,                0.35288,                0.24394,                0.89891,             0.00089731,             0.00089731,             0.00089731
                    572,                0.48708,                0.35102,                 1.0029,                0.98768,                0.99676,                0.99236,                0.94017,                 0.3549,                 0.2436,                0.89906,             0.00089669,             0.00089669,             0.00089669
                    573,                0.49722,                0.37293,                 1.0209,                0.98795,                0.99805,                0.99371,                0.94013,                0.35641,                0.24362,                0.90023,             0.00089607,             0.00089607,             0.00089607
                    574,                0.46905,                 0.3507,                 1.0127,                0.98776,                0.99753,                0.99344,                0.94275,                0.33838,                 0.2353,                0.88693,             0.00089546,             0.00089546,             0.00089546
                    575,                0.47722,                0.35069,                 1.0171,                0.98648,                0.99947,                0.99271,                0.94767,                0.33148,                0.23282,                0.88538,             0.00089484,             0.00089484,             0.00089484
                    576,                0.52463,                0.38646,                 1.0978,                0.98867,                0.99617,                0.99233,                 0.9475,                0.34351,                0.23672,                0.89218,             0.00089422,             0.00089422,             0.00089422
                    577,                0.48965,                0.35353,                 1.0088,                0.99042,                0.99617,                0.99243,                0.94461,                0.34216,                 0.2337,                0.89265,              0.0008936,              0.0008936,              0.0008936
                    578,                0.49507,                0.35221,                 1.0183,                0.99084,                0.99617,                0.99314,                0.94708,                0.34081,                0.23243,                0.89523,             0.00089298,             0.00089298,             0.00089298
                    579,                0.46967,                0.34942,                  1.006,                0.98706,                0.99837,                0.99257,                0.94546,                0.33899,                0.23773,                0.89375,             0.00089236,             0.00089236,             0.00089236
                    580,                0.52502,                0.36016,                 1.0491,                0.98705,                 0.9985,                0.99253,                0.92885,                0.36115,                0.25124,                0.90463,             0.00089174,             0.00089174,             0.00089174
                    581,                0.49998,                0.38445,                 1.0153,                0.98693,                0.99752,                0.99114,                0.93408,                0.34684,                0.24249,                0.89558,             0.00089112,             0.00089112,             0.00089112
                    582,                0.49868,                0.36115,                 1.0166,                0.98689,                0.99912,                0.99044,                0.93937,                0.34341,                  0.238,                0.89377,             0.00089051,             0.00089051,             0.00089051
                    583,                0.49359,                0.35786,                 1.0261,                0.98701,                0.99851,                0.99144,                 0.9388,                0.34804,                0.24532,                0.89898,             0.00088989,             0.00088989,             0.00088989
                    584,                0.50482,                0.40497,                 1.0385,                0.98682,                0.99735,                0.99336,                0.94352,                0.34752,                0.24503,                0.89784,             0.00088927,             0.00088927,             0.00088927
                    585,                0.51931,                0.36924,                 1.0227,                0.98663,                0.99892,                0.99388,                0.93806,                0.35035,                0.24653,                0.90143,             0.00088865,             0.00088865,             0.00088865
                    586,                0.52609,                0.51124,                 1.0884,                0.98715,                0.99856,                0.99288,                 0.9383,                0.34658,                0.24691,                0.89959,             0.00088803,             0.00088803,             0.00088803
                    587,                0.50229,                0.37329,                 1.0175,                0.98649,                0.99692,                0.99142,                0.94072,                0.34035,                0.24267,                 0.8948,             0.00088741,             0.00088741,             0.00088741
                    588,                0.50444,                0.36682,                 1.0265,                0.98671,                0.99655,                0.99159,                0.94086,                0.34696,                 0.2454,                0.89692,             0.00088679,             0.00088679,             0.00088679
                    589,                0.50674,                0.36177,                 1.0296,                0.98483,                0.99845,                0.99184,                0.94169,                0.34204,                0.23698,                0.89545,             0.00088618,             0.00088618,             0.00088618
                    590,                0.50128,                0.36152,                   1.02,                0.98053,                      1,                0.99207,                0.93741,                0.35116,                0.24873,                0.89778,             0.00088556,             0.00088556,             0.00088556
                    591,                0.50982,                0.36243,                 1.0259,                0.97947,                      1,                0.99073,                0.93709,                0.34716,                0.25071,                0.89491,             0.00088494,             0.00088494,             0.00088494
                    592,                0.50971,                0.37663,                  1.054,                0.97963,                0.99941,                 0.9906,                0.94223,                0.34219,                0.24782,                0.88982,             0.00088432,             0.00088432,             0.00088432
                    593,                0.48814,                0.36531,                 1.0089,                0.98171,                0.99945,                0.99222,                0.94723,                0.33626,                0.24247,                0.88786,              0.0008837,              0.0008837,              0.0008837
                    594,                0.51381,                0.36914,                 1.0187,                0.98697,                0.99921,                0.99319,                0.94088,                0.33989,                0.24195,                0.89146,             0.00088308,             0.00088308,             0.00088308
                    595,                0.51564,                 0.3679,                  1.019,                0.98658,                 0.9993,                0.99355,                0.93644,                0.34288,                0.24278,                0.89178,             0.00088246,             0.00088246,             0.00088246
                    596,                0.49368,                0.35934,                 1.0053,                 0.9864,                      1,                0.99355,                 0.9396,                 0.3413,                0.23875,                0.88876,             0.00088184,             0.00088184,             0.00088184
                    597,                0.49746,                0.38069,                 1.0381,                0.98518,                      1,                0.99173,                0.94089,                0.34624,                  0.242,                0.89151,             0.00088122,             0.00088122,             0.00088122
